NPI,Drug
1013275940,734
1013275940,300
1013275940,79
1013275940,551
1013275940,590
1013275940,566
1013275940,1028
1013275940,167
1013275940,617
1013275940,1049
1013275940,909
1013275940,27
1013275940,795
1013275940,416
1013275940,1017
1013275940,344
1013275940,775
1013275940,492
1013275940,459
1013275940,653
1013275940,774
1013275940,379
1013275940,579
1013275940,327
1013275940,625
1013275940,32
1013275940,490
1013275940,468
1013275940,787
1013275940,786
1013275940,694
1013275940,968
1013275940,457
1013275940,442
1013275940,432
1013275940,1039
1013275940,887
1013275940,788
1013275940,550
1013275940,48
1013275940,641
1013275940,983
1013275940,137
1013275940,1053
1013275940,910
1013275940,992
1013275940,629
1013275940,509
1013275940,811
1013275940,800
1013275940,495
1013275940,883
1013275940,52
1013275940,220
1013275940,601
1013275940,440
1013275940,218
1013275940,91
1013275940,62
1013275940,674
1013275940,239
1013275940,623
1013275940,671
1013275940,624
1013275940,75
1013275940,860
1013275940,957
1013275940,688
1013275940,326
1013275940,917
1013275940,714
1013275940,760
1013275940,855
1013275940,850
1013275940,740
1013275940,627
1013275940,221
1013275940,853
1013275940,439
1013275940,532
1013275940,1064
1013275940,456
1013275940,158
1013275940,616
1013275940,420
1013275940,650
1013275940,1036
1013275940,621
1013275940,317
1013275940,687
1013275940,935
1013275940,558
1013275940,467
1013275940,1069
1013275940,670
1013275940,208
1013275940,754
1013275940,353
1013275940,132
1013275940,1041
1013275940,863
1013275940,903
1013275940,35
1013275940,861
1013275940,613
1013275940,443
1013275940,753
1013275940,491
1013275940,538
1013275940,929
1013275940,872
1013275940,372
1013275940,374
1013279967,775
1013279967,879
1013279967,376
1013279967,75
1013279967,624
1013279967,623
1013279967,344
1013279967,625
1013279967,228
1013279967,206
1013279967,420
1013279967,411
1013279967,321
1013279967,673
1013279967,182
1013279967,95
1013279967,195
1013279967,909
1013279967,712
1013279967,935
1013279967,850
1013279967,1036
1013279967,314
1013279967,457
1013279967,1002
1013279967,641
1013279967,558
1013279967,653
1013279967,872
1013279967,957
1013279967,543
1013279967,27
1013279967,770
1013279967,300
1013279967,910
1013279967,137
1013279967,167
1013279967,23
1013279967,1039
1013279967,48
1013279967,456
1013279967,640
1013279967,32
1013279967,688
1013279967,62
1013279967,714
1013279967,928
1013279967,138
1013279967,788
1013279967,132
1013279967,490
1013279967,1030
1013279967,374
1013279967,249
1013279967,102
1013279967,239
1013279967,263
1013279967,617
1013279967,180
1013279967,831
1013279967,787
1013279967,616
1013279967,800
1013279967,1053
1013279967,983
1013279967,627
1013279967,400
1013279967,855
1013279967,887
1013279967,753
1013279967,44
1013279967,886
1013279967,538
1013279967,326
1013279967,416
1013279967,602
1013279967,594
1013279967,903
1013279967,35
1013279967,52
1013279967,327
1013279967,596
1013279967,218
1013279967,442
1013279967,443
1013279967,1069
1013279967,826
1013279967,396
1013279967,268
1013279967,432
1013279967,614
1013279967,79
1013279967,165
1013279967,294
1013279967,208
1013279967,694
1013279967,786
1013279967,790
1013279967,406
1013279967,91
1013279967,929
1013279967,12
1013279967,1028
1013279967,992
1013279967,504
1013279967,221
1013279967,1049
1013279967,287
1013279967,1075
1013279967,878
1013279967,601
1013279967,220
1013279967,492
1013279967,861
1013279967,49
1013279967,1041
1013279967,590
1013279967,541
1013279967,1082
1013279967,860
1013279967,938
1013279967,795
1013279967,491
1013279967,674
1013279967,318
1013279967,978
1013279967,466
1013279967,1068
1013298033,957
1013298033,1017
1013298033,795
1013298033,432
1013298033,321
1013298033,408
1013298033,1036
1013298033,220
1013298033,665
1013298033,228
1013298033,374
1013298033,831
1013298033,208
1013298033,1075
1013298033,538
1013298033,379
1013298033,268
1013298033,319
1013298033,788
1013298033,79
1013298033,456
1013298033,532
1013298033,466
1013298033,853
1013298033,62
1013298033,850
1013298033,601
1013298033,327
1013298033,23
1013298033,290
1013298033,629
1013298033,239
1013298033,376
1013298033,625
1013298033,961
1013298033,617
1013298033,627
1013298033,877
1013298033,504
1013298033,467
1013298033,673
1013298033,653
1013298033,1078
1013298033,855
1013298033,35
1013298033,27
1013298033,1030
1013298033,1068
1013298033,872
1013298033,218
1013298033,68
1013298033,420
1013298033,640
1013298033,774
1013298033,18
1013298033,502
1013298033,929
1013298033,935
1013298033,32
1013298033,1082
1013298033,48
1013298033,509
1013298033,674
1013298033,623
1013298033,1018
1013298033,287
1013298033,138
1013298033,637
1013298033,624
1013298033,75
1013298033,909
1013298033,983
1013298033,442
1013298033,558
1013298033,770
1013298033,992
1013298033,137
1013298033,491
1013298033,616
1013298033,457
1013298033,180
1013298033,694
1013298033,167
1013298033,537
1013298033,492
1013298033,443
1013298033,786
1013298033,968
1013299627,770
1013299627,938
1013299627,23
1013299627,218
1013299627,957
1013299627,800
1013299627,239
1013299627,935
1013299627,673
1013299627,741
1013299627,616
1013299627,95
1013299627,457
1013299627,52
1013299627,12
1013299627,442
1013299627,617
1013299627,623
1013299627,795
1013299627,215
1013299627,775
1013299627,687
1013299627,48
1013299627,35
1013299627,287
1013299627,353
1013299627,456
1013299627,374
1013299627,75
1013299627,321
1013299627,759
1013299627,467
1013299627,443
1013299627,206
1013299627,637
1013299627,860
1013299627,167
1013299627,1017
1013299627,491
1013299627,432
1013299627,466
1013299627,62
1013299627,314
1013299627,544
1013299627,221
1013299627,543
1013299627,674
1013299627,929
1013299627,861
1013299627,509
1013299627,102
1013299627,1058
1013299627,983
1013299627,91
1013299627,887
1013299627,1030
1013299627,1075
1013299627,788
1013299627,601
1013299627,1036
1013299627,964
1013299627,640
1013299627,1039
1013299627,1082
1013299627,850
1013299627,694
1013299627,32
1013299627,1018
1013299627,740
1013299627,625
1013299627,492
1013299627,27
1013299627,653
1013299627,714
1013299627,400
1013299627,79
1013299627,53
1013310291,744
1013342039,666
1013349414,79
1013368455,673
1013368455,1036
1013368455,138
1013368455,53
1013368455,12
1013368455,79
1013368455,795
1013368455,653
1013368455,35
1013368455,860
1013368455,787
1013368455,23
1013368455,1030
1013368455,616
1013368455,694
1013368455,48
1013368455,601
1013368455,91
1013368455,491
1013368455,492
1013368455,287
1013368455,788
1013369453,1053
1013374503,770
1013374503,601
1013374503,79
1013374503,239
1013374503,617
1013374503,432
1013374503,182
1013374503,673
1013374503,443
1013374503,787
1013374503,1030
1013374503,457
1013374503,1036
1013374503,75
1013374503,1018
1013374503,964
1013374503,774
1013374503,653
1013374503,23
1013374503,137
1013374503,910
1013374503,674
1013374503,860
1013374503,287
1013374503,688
1013374503,616
1013374503,53
1013374503,607
1013374503,625
1013374503,754
1013374503,1039
1013374503,206
1013374503,1082
1013374503,788
1013374503,872
1013374503,623
1013374503,321
1013374503,48
1013374503,551
1013374503,218
1013374503,221
1013374503,887
1013374503,492
1013374503,35
1013374503,420
1013374503,456
1013374503,694
1013374503,91
1013374503,640
1013394527,744
1013901594,441
1013903210,570
1013903210,968
1013903210,327
1013903210,975
1013903210,53
1013903210,318
1013903210,62
1013903210,653
1013903210,442
1013903210,443
1013903210,432
1013903210,95
1013903210,1068
1013903210,614
1013903210,75
1013903210,466
1013903210,775
1013903210,457
1013903210,855
1013903210,625
1013903210,239
1013903210,879
1013903210,220
1013903210,167
1013903210,964
1013903210,887
1013903210,558
1013903210,909
1013903210,326
1013903210,408
1013903210,532
1013903210,416
1013903210,321
1013903210,509
1013903210,754
1013903210,48
1013903210,935
1013903210,221
1013903210,566
1013903210,91
1013903210,491
1013903210,624
1013903210,787
1013903210,734
1013903210,35
1013903210,770
1013903210,674
1013903210,1018
1013903210,1030
1013903210,538
1013903210,1069
1013903210,811
1013903210,673
1013903210,641
1013903210,1050
1013903210,44
1013903210,714
1013903210,552
1013903210,860
1013903210,694
1013903210,938
1013903210,637
1013903210,883
1013903210,138
1013903210,218
1013903210,376
1013903210,616
1013903210,208
1013903210,137
1013903210,992
1013903210,800
1013903210,1082
1013903210,224
1013903210,627
1013903210,23
1013903210,300
1013903210,788
1013903210,753
1013903210,374
1013903210,795
1013903210,467
1013903210,490
1013903210,1075
1013903210,456
1013903210,983
1013903210,314
1013903210,182
1013903210,462
1013903210,688
1013903210,867
1013903210,1036
1013903210,850
1013903210,79
1013903210,786
1013903210,406
1013903210,400
1013903210,623
1013903210,903
1013903210,601
1013903210,910
1013903210,27
1013903210,32
1013903210,613
1013903210,1039
1013903210,929
1013903210,957
1013903210,287
1013903210,617
1013904812,239
1013904812,877
1013904812,617
1013904812,935
1013904812,673
1013904812,314
1013904812,62
1013904812,326
1013904812,535
1013904812,557
1013904812,374
1013904812,616
1013904812,853
1013904812,95
1013904812,558
1013904812,1069
1013904812,1026
1013904812,35
1013904812,467
1013904812,860
1013904812,318
1013904812,1049
1013904812,1018
1013904812,739
1013904812,345
1013904812,406
1013904812,694
1013904812,888
1013904812,983
1013904812,300
1013904812,509
1013904812,443
1013904812,138
1013904812,770
1013904812,411
1013904812,1039
1013904812,44
1013904812,492
1013904812,795
1013904812,249
1013904812,625
1013904812,640
1013904812,811
1013904812,119
1013904812,91
1013904812,590
1013904812,491
1013904812,132
1013904812,1036
1013904812,298
1013904812,137
1013904812,397
1013904812,79
1013904812,490
1013904812,1050
1013904812,118
1013904812,48
1013904812,623
1013904812,42
1013904812,206
1013904812,456
1013904812,180
1013904812,27
1013904812,1030
1013904812,32
1013904812,964
1013904812,788
1013904812,887
1013904812,442
1013904812,532
1013904812,160
1013904812,504
1013904812,466
1013904812,910
1013904812,601
1013904812,608
1013904812,376
1013904812,826
1013904812,596
1013904812,400
1013904812,1075
1013904812,786
1013904812,929
1013904812,764
1013904812,938
1013904812,688
1013904812,182
1013904812,641
1013904812,221
1013904812,440
1013904812,850
1013904812,872
1013904812,965
1013904812,1068
1013904812,220
1013904812,534
1013904812,457
1013904812,542
1013904812,760
1013904812,416
1013904812,674
1013904812,714
1013904812,624
1013904812,327
1013904812,975
1013904812,23
1013904812,53
1013904812,1008
1013904812,800
1013904812,787
1013904812,167
1013904812,653
1013904812,538
1013904812,909
1013904812,171
1013904812,208
1013904812,102
1013904812,552
1013904812,957
1013904812,290
1013904812,903
1013905116,467
1013905116,300
1013905116,221
1013905116,718
1013905116,208
1013905116,855
1013905116,623
1013905116,1059
1013905116,910
1013905116,694
1013905116,811
1013905116,616
1013905116,538
1013905116,537
1013905116,1075
1013905116,673
1013905116,492
1013905116,1082
1013905116,27
1013905116,568
1013905116,1036
1013905116,788
1013905116,105
1013905116,590
1013905116,653
1013905116,1039
1013905116,795
1013905116,239
1013905116,608
1013905116,558
1013905116,167
1013905116,624
1013905116,890
1013905116,466
1013905116,327
1013905116,637
1013905116,79
1013905116,23
1013905116,532
1013905116,929
1013905116,938
1013905116,48
1013905116,786
1013905116,861
1013905116,1018
1013905116,443
1013905116,490
1013905116,133
1013905116,594
1013905116,552
1013905116,617
1013905116,770
1013905116,640
1013905116,32
1013905116,937
1013905116,180
1013905116,132
1013905116,509
1013905116,49
1013905116,25
1013905116,400
1013905116,541
1013905116,457
1013905116,353
1013905116,674
1013905116,442
1013905116,376
1013905116,601
1013905116,573
1013905116,491
1013905116,935
1013905116,62
1013905116,850
1013905116,456
1013905116,218
1013905116,95
1013905116,220
1013905116,35
1013905116,75
1013905116,983
1013905116,787
1013905116,625
1013905116,877
1013905116,887
1013905116,1030
1013905116,714
1013905116,12
1013905116,290
1013905116,436
1013905116,416
1013916071,492
1013916071,860
1013916071,182
1013917889,660
1013917889,502
1013917889,860
1013917889,586
1013919893,27
1013919893,1082
1013919893,1059
1013919893,376
1013919893,601
1013919893,509
1013919893,869
1013919893,167
1013919893,12
1013919893,616
1013919893,1030
1013919893,935
1013919893,734
1013919893,457
1013919893,206
1013919893,623
1013919893,400
1013919893,456
1013919893,23
1013919893,673
1013919893,52
1013919893,132
1013919893,795
1013919893,938
1013919893,25
1013919893,694
1013919893,558
1013919893,887
1013919893,35
1013919893,538
1013919893,353
1013919893,492
1013919893,860
1013919893,653
1013919893,221
1013919893,537
1013919893,670
1013919893,48
1013919893,850
1013919893,674
1013919893,1039
1013919893,290
1013919893,62
1013919893,786
1013919893,91
1013919893,79
1013919893,625
1013919893,491
1013919893,1065
1013919893,704
1013919893,983
1013919893,53
1013919893,490
1013919893,770
1013919893,617
1013919893,532
1013919893,466
1013919893,467
1013920479,625
1013920479,327
1013920479,666
1013920479,637
1013920479,786
1013920479,1059
1013920479,855
1013920479,673
1013920479,623
1013920479,788
1013920479,53
1013920479,601
1013920479,79
1013920479,1018
1013920479,1041
1013920479,456
1013920479,132
1013920479,983
1013920479,206
1013920479,44
1013920479,268
1013920479,457
1013920479,850
1013920479,1082
1013920479,694
1013920479,91
1013920479,467
1013920479,1075
1013920479,1058
1013920479,787
1013920479,281
1013920479,860
1013920479,695
1013920479,52
1013920479,616
1013920479,887
1013920479,48
1013920479,1036
1013920479,374
1013920479,795
1013920479,964
1013920479,432
1013920479,653
1013920479,491
1013920479,102
1013920479,208
1013920479,420
1013920479,674
1013920479,770
1013920479,383
1013920479,443
1013920479,32
1013920479,137
1013920479,49
1013920479,179
1013920479,62
1013920479,714
1013920479,1030
1013920479,935
1013920479,624
1013920479,705
1013920479,466
1013920479,617
1013944859,1030
1013944859,640
1013944859,12
1013944859,321
1013944859,170
1013944859,52
1013944859,182
1013944859,91
1013944859,964
1013944859,704
1013944859,239
1013944859,322
1013944859,180
1013944859,457
1013944859,1018
1013944859,212
1013944859,787
1013944859,169
1013944859,290
1013947324,379
1013947324,239
1013947324,850
1013947324,795
1013947324,208
1013947324,35
1013947324,935
1013947324,653
1013947324,132
1013947324,27
1013947324,800
1013947324,616
1013947324,75
1013947324,492
1013947324,48
1013947324,1041
1013947324,318
1013947324,1030
1013947324,1036
1013947324,374
1013947324,91
1013947324,1039
1013947324,32
1013947324,910
1013947324,226
1013947324,674
1013947324,457
1013947324,995
1013947324,443
1013947324,964
1013947324,983
1013947324,903
1013947324,490
1013947324,1068
1013947324,79
1013947324,321
1013947324,206
1013947324,53
1013947324,770
1013947324,491
1013947324,601
1013947324,660
1013947324,420
1013947324,417
1013947324,397
1013947324,18
1013947324,937
1013947324,673
1013947324,467
1013947324,625
1013947324,1065
1013947324,180
1013949601,888
1013949601,491
1013949601,955
1013949601,910
1013949601,512
1013949601,397
1013949601,850
1013949601,102
1013949601,300
1013949601,405
1013949601,616
1013949601,353
1013949601,870
1013949601,324
1013949601,686
1013949601,734
1013949601,42
1013949601,903
1013949601,719
1013949601,203
1013949601,167
1013949601,490
1013949601,79
1013949601,674
1013949601,627
1013949601,119
1013949601,886
1013949601,298
1013949601,393
1013949601,935
