NPI,HCPCS
1306821517,31231
1306821517,99214
1306821517,69210
1306821517,99203
1306821517,99204
1306821517,30901
1306821517,99213
1306821517,99212
1306821517,99202
1306821517,31575
1306821517,92504
1295797769,99203
1295797769,36832
1295797769,35301
1295797769,99213
1295797769,99214
1295797769,99204
1295797769,99202
1295797769,36821
1295797769,99212
1306889779,99232
1306889779,99203
1306889779,99222
1306889779,99214
1306889779,99221
1306889779,95911
1306889779,95909
1306889779,99231
1306889779,95886
1306889779,99213
1306889779,99238
1336106707,99232
1336106707,90961
1336106707,99214
1336106707,99204
1336106707,99233
1336106707,99222
1336106707,99213
1346225620,99213
1346225620,99212
1346225620,99214
1346225620,99203
1346225620,G0180
1346225620,99406
1326368184,G0439
1326368184,99213
1326368184,99215
1326368184,99214
1336348796,99284
1336348796,99291
1336348796,99283
1336348796,99285
1336348796,93010
1336448778,99233
1336448778,99204
1336448778,94726
1336448778,99291
1336448778,99232
1336448778,94729
1336448778,99292
1336448778,99214
1336448778,99215
1336448778,94060
1336448778,36556
1336448778,94010
1336448778,94618
1366441651,15271
1366441651,99203
1366441651,99213
1366441651,11042
1366441651,99212
1366756967,82570
1366756967,82044
1366756967,81003
1396775789,99233
1396775789,99232
1427105394,95165
1427105394,99214
1427105394,99215
1427105394,99213
1427105394,94010
1427105394,36415
1427105394,95004
1427105394,96160
1427105394,94060
1427105394,99204
1427105394,95024
1427105394,95117
1427105394,94664
1427105394,95012
1467698563,G0009
1467698563,36415
1467698563,99213
1467698563,G0008
1467698563,90662
1467698563,93000
1467698563,99214
1457450298,99222
1457450298,90935
1457450298,99214
1457450298,99213
1457450298,90960
1457450298,99232
1457450298,90961
1457450298,99231
1457450298,99223
1457450298,99233
1467605766,99204
1467605766,99215
1467605766,58100
1467605766,99214
1467605766,99213
1467605766,38571
1467605766,99205
1467605766,58571
1467605766,99212
1467605766,99203
1467466854,99214
1467466854,G0008
1467466854,90670
1467466854,99213
1467466854,G0009
1467466854,90732
1467466854,83036
1467466854,90662
1467466854,81002
1467686584,36415
1467686584,99213
1467748822,99238
1467748822,99217
1467748822,99221
1467748822,99291
1467748822,99222
1467748822,99232
1467748822,99223
1467748822,99239
1467748822,99233
1487834297,99284
1487834297,93010
1487834297,99283
1487834297,99285
1487685608,99214
1487685608,99496
1487685608,99213
1487685608,99215
1497724124,99232
1497724124,99233
1497724124,99223
1497724124,99222
1497724124,99291
1487686820,99213
1487686820,99214
1497045629,94010
1497045629,99214
1497045629,99204
1497045629,99213
1720495245,G0008
1720495245,99215
1720495245,99213
1720495245,96372
1720495245,81002
1720495245,G0403
1720495245,93000
1720495245,G0009
1720495245,90670
1720495245,99214
1720495245,J3420
1720495245,90662
1720495245,G0439
1720021652,99239
1720021652,99232
1720021652,99238
1720021652,99217
1720021652,99233
1720021652,99223
1730151978,99495
1730151978,99496
1730226226,99214
1740284082,99213
1740284082,99212
1740284082,99214
1740284082,99203
1740284082,93010
1740284082,99204
1740284082,93306
1740284082,93272
1760432868,99203
1760432868,60500
1760432868,10005
1760432868,99204
1760432868,99214
1760432868,38724
1760432868,99213
1760432868,31575
1760432868,99205
1760432868,36415
1750358065,99232
1750358065,99238
1750358065,99233
1750358065,99222
1750358065,99217
1750358065,99239
1750358065,99223
1760458343,99223
1770968059,99350
1770968059,99349
1770968059,99497
1770968059,99309
1770968059,99344
1770968059,99310
1760627913,G0439
1760627913,81002
1760627913,G0438
1760627913,G0009
1760627913,99214
1760627913,90662
1760627913,90670
1760627913,90732
1760627913,G0008
1760627913,99213
1760627913,99204
1770538258,50360
1770538258,99223
1770538258,99232
1770538258,50323
1770538258,99233
1770538258,99214
1770538258,99222
1770617011,99213
1770617011,99215
1770617011,99214
1780602631,99203
1780602631,99203
1780602631,99213
1780602631,99213
1780602631,99336
1780602631,99336
1780602631,99308
1780602631,99308
1770534844,99307
1770534844,11042
1770534844,99308
1770534844,99309
1790999878,99202
1790999878,99213
1790999878,99214
1801914023,76937
1801914023,99222
1801914023,36556
1801914023,99220
1801914023,99291
1801914023,99236
1801914023,99223
1811182751,99239
1811182751,99223
1811182751,99356
1811182751,99233
1801834650,G0180
1801834650,G0402
1801834650,99213
1801834650,G0179
1801065172,99214
1801065172,31575
1801065172,99212
1801065172,69210
1801065172,99202
1801065172,99213
1801065172,76536
1801065172,99204
1801065172,99203
1801879358,G0121
1801879358,99221
1801879358,45378
1801879358,43248
1801879358,99204
1801879358,99214
1801879358,45380
1801879358,43239
1801879358,99213
1801879358,99222
1801879358,99212
1801879358,99232
1801879358,99202
1801879358,43235
1801879358,45385
1801879358,99203
1821023987,99213
1821023987,20611
1821023987,J7324
1821023987,J1030
1821023987,27447
1821023987,99212
1821023987,99203
1821023987,20610
1821023987,J1040
1841200235,99284
1841200235,99291
1841200235,99285
1841200235,99283
1831397454,90662
1831397454,G0008
1831397454,96372
1831397454,85025
1831397454,99214
1831397454,90732
1831397454,81000
1831397454,93000
1831397454,90670
1831397454,99212
1831397454,99213
1831397454,G0009
1831133909,99232
1831133909,99238
1831133909,99226
1831133909,99233
1831133909,99220
1831133909,99223
1831133909,99217
1831133909,99239
1831330034,99214
1831223676,36415
1831223676,99214
1831223676,99213
1831262252,G0439
1831262252,99213
1831262252,G0438
1851344980,99283
1851344980,99284
1851344980,99285
1851475560,G0009
1851475560,90670
1851475560,99214
1851475560,99215
1851475560,G0008
1851475560,G0439
1851475560,99213
1851475560,90662
1861468589,99213
1861468589,99205
1861468589,99214
1861468589,99238
1861468589,99215
1861468589,99232
1861468589,99223
1861552481,36556
1861552481,99232
1861552481,99226
1861552481,99217
1861552481,99233
1861552481,99223
1861552481,76937
1861552481,99220
1861552481,99239
1861571614,99212
1861571614,99213
1861571614,11042
1861571614,97598
1861571614,99203
1861571614,97597
1861698607,93010
1861698607,99203
1861698607,99213
1861698607,G0439
1861698607,99214
1881704971,36415
1881704971,99203
1881704971,93000
1881704971,99213
1881704971,82962
1891023545,99291
1891023545,36556
1891023545,99223
1891023545,99232
1891023545,99233
1881641694,99215
1881641694,99205
1871740175,83036
1871740175,82962
1902022882,99231
1902022882,99222
1902022882,95951
1902022882,99232
1891803755,99232
1891803755,99239
1891803755,99238
1891803755,99316
1891803755,99223
1891803755,99222
1891803755,99233
1902237167,33508
1902237167,G0296
1902237167,99213
1891995072,99222
1891995072,99213
1891995072,99204
1891995072,99214
1891995072,99223
1891995072,20610
1912999814,99213
1912999814,99308
1912999814,99304
1912999814,99349
1912999814,99203
1912937665,20610
1912937665,99214
1912937665,J3301
1912937665,99215
1912937665,99213
1942237169,99203
1942237169,99214
1942237169,99213
1942269212,99213
1942269212,G0180
1942269212,99215
1942269212,99204
1942269212,G0179
1942269212,96372
1942269212,J1030
1942269212,J1885
1942269212,G0439
1942269212,99214
1952665655,99219
1952665655,99233
1952665655,99225
1952665655,99238
1952665655,99220
1952665655,99223
1952665655,99217
1952665655,99239
1952665655,99232
1952665655,99291
1952665655,99222
1952665655,99226
1962435719,96372
1962435719,J1885
1962435719,82962
1962435719,G0444
1962435719,99214
1962435719,36415
1962435719,J2920
1962435719,99213
1962435719,93000
1962435719,G0439
1962435719,81002
1962742379,99204
1962615708,29823
1962615708,J0702
1962615708,99212
1962615708,29827
1962615708,20610
1962615708,29826
1962615708,73562
1962615708,73030
1962615708,99213
1962615708,99203
1962615708,23472
1982677373,90662
1982677373,93010
1982677373,G0008
1982677373,99223
1982677373,99232
1982677373,99238
1982677373,93000
1972897684,99214
1972897684,G0439
1972897684,36415
1972746915,94375
1972746915,99233
1972746915,90686
1972746915,36620
1972746915,99204
1972746915,94726
1972746915,94618
1972746915,99214
1972746915,94729
1972746915,99221
1972746915,94060
1972746915,G0008
1972746915,99291
1972746915,99213
1972746915,31624
1992780126,45380
1992780126,99214
1992780126,99213
1992780126,45390
1992780126,45385
1992780126,43235
1992780126,G0105
1992780126,G0121
1992780126,43239
1992762538,99213
1992762538,99214
1992888952,99497
1992888952,99316
1992888952,99309
1992888952,99310
1992888952,99318
1982999140,99214
1982999140,73140
1982999140,99203
1982999140,99204
1982999140,73110
1982999140,99213
1982999140,20550
1982999140,J0702
1982999140,99222
1982999140,73130
1982999140,20600
1982862967,99406
1982862967,G0444
1982862967,99215
1982862967,G0439
1982862967,G0008
1982862967,90662
1982862967,99213
1982862967,93000
1982862967,96127
1982862967,99214
1982925756,99285
1982925756,99284
1528232907,99214
1528232907,99213
1528229473,99213
1528229473,G0008
1528229473,90688
1538452206,99214
1538452206,99213
1538573449,99316
1538573449,99308
1538573449,99309
1538573449,99318
1538573449,99310
1558558619,99215
1558558619,99214
1558558619,99204
1558558619,99205
1558461921,99213
1558461921,99214
1558461921,20610
1578514915,G0439
1578514915,99214
1578514915,G0179
1578514915,99215
1578514915,99213
1578514915,99204
1578514915,G0180
1588698237,99217
1588698237,99225
1588698237,99233
1588698237,99222
1588698237,99223
1588698237,99232
1588698237,99238
1588698237,99239
1588675706,99285
1588675706,99291
1588675706,99283
1588675706,99284
1588689863,99214
1588689863,99213
1588689863,99212
1598899734,99214
1598899734,99213
1598899734,99215
1598899734,99309
1598739922,90688
1598739922,36415
1598739922,99212
1598739922,G0008
1598739922,G0439
1598739922,99214
1609886639,99222
1609886639,99231
1609886639,99232
1609886639,99217
1609886639,99239
1609886639,99233
1609886639,99238
1609886639,99223
1609918234,77080
1609918234,G0181
1609918234,G0179
1609918234,99496
1609918234,G0438
1609918234,G0180
1609918234,99213
1609918234,20610
1609918234,99215
1609918234,99214
1629045786,99204
1629045786,99213
1629045786,45378
1629045786,G0121
1629045786,99203
1629045786,99214
1629045786,45385
1629045786,G0105
1629045786,43239
1629045786,45380
1629045786,43249
1629045786,43235
1619055837,99495
1619055837,G0439
1619055837,G0438
1619055837,99213
1619055837,99214
1619186319,99214
1619186319,99223
1619186319,99497
1619186319,99220
1619186319,99213
1619186319,99217
1619186319,99291
1619186319,99231
1619186319,99232
1619186319,99225
1619186319,99238
1619186319,99239
1619186319,99233
1619070711,99309
1619070711,99307
1619070711,99305
1619070711,99306
1619070711,99310
1619070711,99308
1619226115,99215
1619226115,99214
1619226115,99213
1629375167,99213
1629375167,99212
1629375167,99214
1629375167,69210
1629375167,99308
1639241441,99204
1639241441,99213
1639241441,51736
1639241441,99214
1639241441,81000
1639241441,51798
1639178650,99214
1639178650,36415
1639178650,G0008
1639178650,99215
1649458738,99309
1649458738,99356
1649458738,99316
1649458738,99308
1649458738,99310
1649458738,99497
1649596974,99232
1649596974,99233
1649596974,99238
1649596974,99220
1649596974,99239
1659445823,99211
1659445823,99215
1659445823,99238
1659445823,99222
1659445823,G0439
1659445823,G0438
1659445823,99309
1659445823,99213
1659445823,99232
1659445823,99214
1649603564,99225
1649603564,99223
1649603564,99239
1649603564,99222
1649603564,99238
1649603564,99233
1649603564,99232
1649603564,99217
1649603564,99231
1659396604,99203
1659396604,99213
1649494766,99284
1649494766,99285
1649494766,99283
1649494766,99291
1649337841,96372
1649337841,J1100
1649337841,99213
1649337841,99203
1649337841,81002
1669455168,99214
1669455168,99213
1669657847,99213
1669657847,G0008
1669657847,99214
1669657847,90662
1669657847,93000
1669657847,90732
1669657847,G0009
1669657847,G0439
1659678829,99214
1659678829,99215
1659678829,99213
1669782413,99406
1669782413,99213
1669782413,99214
1669536959,G0439
1669536959,36415
1669536959,99214
1679599377,99307
1679599377,83036
1679680474,99213
1679680474,G0008
1679680474,99214
1679680474,Q3014
1679680474,85025
1679680474,36415
1679680474,90674
1679680474,90756
1689680647,99231
1689680647,99238
1689680647,99213
1689680647,99233
1689680647,99222
1689680647,99214
1689680647,99232
1689680647,99239
1689650707,99214
1689650707,90732
1689650707,69210
1689650707,90662
1689650707,G0008
1689650707,G0009
1689650707,G0439
1689650707,17000
1689650707,17003
1689650707,36415
1689650707,99215
1689650707,90670
1689650707,99213
1699986133,90945
1699986133,99232
1699986133,99233
1699986133,36556
1699986133,99291
1699986133,99292
1699141184,99239
1699141184,99233
1699141184,99231
1699141184,99232
1710910872,99203
1710910872,99213
1710910872,11721
1710910872,11730
1710910872,99212
1710910872,99202
1790074755,93000
1790074755,G0009
1790074755,99214
1790074755,G0008
1790074755,99213
1790074755,90732
1790074755,69210
1790074755,90653
1790074755,G0439
1790074755,90670
1790079812,99202
1790079812,G0127
1790079812,11721
1790079812,99212
1790079812,99213
1790079812,11720
1790758878,63048
1790758878,99222
1790758878,99203
1790758878,63047
1790758878,99213
1922284157,99222
1922284157,99214
1922284157,99204
1922284157,43235
1922284157,91010
1922284157,99213
1922284157,99232
1922284157,43239
1922284157,45385
1922284157,91038
1922284157,99215
1922284157,45380
1932307097,G0439
1932307097,99213
1932307097,99214
1932103553,66984
1932103553,92250
1932103553,92133
1932103553,92014
1932103553,99213
1932103553,92083
1932437548,99204
1932437548,99213
1932437548,99214
1932437548,62368
1932437548,80305
1932455946,83036
1932455946,G0008
1003923459,G0439
1003923459,99203
1003923459,99213
1013079490,99349
1013079490,99203
1013079490,99212
1013079490,99213
1003869561,99232
1003869561,99497
1003869561,99233
1003869561,99222
1003869561,99223
1033564950,80053
1033564950,85025
1043273642,72100
1043273642,99212
1043273642,99214
1043273642,96372
1043273642,99213
1043273642,J1885
1043273642,81003
1043273642,99203
1043273642,20550
1043273642,71046
1043278013,99214
1043278013,99204
1043278013,94060
1043278013,99213
1043466634,99203
1043466634,73130
1043466634,73630
1043466634,99214
1043466634,73030
1043466634,71101
1043466634,73140
1043466634,81002
1043466634,73110
1043466634,73610
1043466634,87880
1063808004,99213
1063808004,30117
1063808004,99204
1063808004,69210
1063808004,31238
1063808004,31231
1063808004,31575
1063808004,31237
1063808004,30930
1063808004,99214
1063808004,30140
1063808004,99203
1063808004,99215
1073543088,G0439
1073543088,36415
1073543088,J3420
1073543088,99212
1073543088,36410
1073543088,90756
1073543088,96372
1073543088,99213
1073543088,93000
1073543088,81002
1073543088,99214
1063672962,99214
1063672962,99222
1063672962,99233
1063672962,99223
1063672962,90935
1063672962,99213
1063672962,99204
1063672962,90960
1063672962,90961
1063672962,99232
1063469328,93005
1063469328,90686
1164401774,99238
1164401774,99239
1164401774,99219
1164401774,99232
1164401774,99231
1164401774,99222
1194862466,99215
1194862466,99205
1194862466,99214
1194840694,99215
1194840694,99233
1194840694,99214
1194840694,99222
1194840694,99232
1194840694,99291
1194840694,99204
1194840694,99205
1225088511,99284
1225088511,99213
1225088511,99285
1225088511,99212
1225088511,G0439
1225088511,99214
1225193451,90960
1225193451,90935
1225193451,99213
1225193451,99222
1225193451,99214
1225193451,90961
1225193451,99233
1225193451,99204
1225193451,99223
1225193451,99232
1225193451,99215
1225193451,90962
1225193451,99205
1225193451,99291
1235167321,76882
1235167321,90662
1235167321,J0702
1235167321,99214
1235167321,99213
1235167321,G0008
1235167321,99215
1235167321,99203
1235167321,G0439
1235167321,20611
1255325361,90732
1255325361,G0439
1255325361,G0008
1255325361,99214
1255325361,99213
1255325361,90688
1255325361,G0009
1265402374,90960
1265402374,99214
1265402374,99232
1265402374,99213
1265402374,90935
1265402374,99223
1265402374,99205
1265402374,99215
1255457180,73080
1255457180,20610
1255457180,73140
1255457180,20600
1255457180,20605
1255457180,73110
1255457180,99212
1255457180,99203
1255457180,20526
1255457180,73130
1255457180,Q4010
1255457180,20612
1255457180,26055
1255457180,99213
1255457180,20551
1255457180,73030
1255457180,64721
1255457180,20550
1255457180,26160
1255457180,99214
1255457180,J1030
1295731008,99213
1295731008,99215
1295731008,99205
1295731008,99222
1295731008,99214
1295731008,99232
1295780583,99232
1295780583,99233
1295780583,99223
1295780583,99239
1285792291,71046
1285792291,81002
1285792291,36415
1285792291,90662
1285792291,81003
1285792291,99215
1285792291,G0439
1285792291,85025
1285792291,99214
1285792291,99213
1285792291,90670
1285792291,G0008
1285792291,G0009
1316997729,99487
1316997729,99213
1316997729,G0438
1316997729,G0008
1316997729,99214
1316997729,90686
1316997729,99490
1326065244,99232
1326065244,99215
1316284896,99231
1316284896,99232
1316284896,99497
1316284896,99498
1316284896,99356
1316284896,99222
1316284896,99221
1316284896,99309
1346274982,99213
1346274982,96372
1346274982,G0447
1346274982,G0444
1346274982,99214
1376894733,99203
1376894733,J0696
1376894733,99213
1376894733,99202
1376894733,87804
1376894733,96372
1376894733,J3301
1376894733,99214
1376664524,99205
1376664524,99223
1376664524,99231
1376664524,35600
1376664524,33405
1376664524,33534
1376664524,33517
1376664524,33533
1376664524,33508
1376664524,33518
1386616977,90653
1386616977,90686
1386616977,G0008
1386616977,99214
1386616977,99213
1386616977,81002
1386616977,99490
1386616977,96127
1386616977,36415
1386958551,99222
1386958551,99356
1386958551,99497
1386958551,99223
1386958551,99232
1386958551,99233
1386695732,99214
1417972308,99283
1417972308,99285
1417972308,99291
1417972308,99284
1417160797,99215
1417160797,99214
1417160797,99232
1417160797,99205
1417160797,99233
1417160797,99223
1417169848,99232
1417169848,99231
1417169848,99238
1417169848,99239
1417169848,99233
1417169848,99222
1417169848,99223
1437596301,99214
1437596301,99213
1447364526,99232
1447364526,99233
1447364526,99213
1447364526,99214
1447364526,99222
1447364526,99223
1447409461,99232
1447409461,99222
1447409461,99215
1447409461,99291
1447409461,99233
1447409461,99205
1477532059,80053
1477532059,99214
1477532059,99213
1477532059,85025
1477532059,G0439
1477532059,36415
1477652287,99283
1477652287,93010
1477652287,99284
1477652287,99285
1487647335,96523
1487647335,99214
1487647335,96413
1487647335,36415
1487647335,85025
1487647335,96367
1487647335,96365
1487647335,J1200
1487647335,99232
1508389743,99213
1508389743,99214
1508389743,99406
1497998736,99214
1497998736,99205
1497998736,99215
1497998736,99203
1497998736,99213
1508187675,G0439
1508187675,G0009
1508187675,81003
1508187675,99214
1508187675,99215
1508187675,99213
1508187675,G0008
1508187675,90662
1508187675,90670
1508187675,90732
1023194800,99306
1023194800,99233
1023194800,99215
1023194800,99232
1023194800,99309
1023194800,99214
1023194800,99356
1023194800,99223
1023194800,99231
1023194800,99308
1023194800,99222
1023194800,99310
1023239555,76937
1023239555,62270
1023239555,49083
1023239555,36573
1023239555,10005
1023239555,32555
1013916071,99291
1013916071,99283
1013916071,99214
1013916071,93010
1013916071,99203
1013916071,99285
1013916071,99284
1023075363,99222
1023075363,99232
1023075363,99233
1043549850,99239
1043549850,99226
1043549850,99220
1043549850,99223
1043549850,99232
1043549850,99217
1043549850,99233
1083665640,G0127
1083665640,11055
1083665640,99324
1083665640,99334
1083665640,99307
1083665640,99212
1083665640,11720
1083665640,99213
1083665640,99202
1083665640,11056
1083665640,99308
1083665640,11721
1144661000,90937
1144661000,99204
1144661000,99232
1144661000,99222
1144661000,99233
1144661000,99215
1144661000,99213
1144661000,90935
1144661000,99214
1144661000,99205
1144661000,90960
1144661000,99223
1144661000,90961
1215179106,99233
1215179106,99221
1215179106,99214
1215179106,99213
1275915886,73562
1275915886,99213
1275915886,73502
1275915886,27447
1275915886,20610
1275915886,J7325
1275915886,27130
1275915886,J1030
1275779100,99232
1275779100,99220
1275779100,99217
1275779100,99239
1275779100,99233
1275779100,99223
1275505000,99203
1275505000,99204
1275505000,99231
1275505000,99213
1275505000,99212
1306857701,93000
1306857701,99213
1306857701,99214
1316036643,99203
1316036643,99212
1316036643,99213
1316036643,99231
1326454950,99285
1326454950,99284
1326454950,99283
1326454950,99291
1326454950,93010
1346234978,99214
1346234978,99204
1346234978,93000
1346234978,99213
1346234978,93306
1366516833,99221
1366516833,99233
1366516833,99217
1366516833,99223
1366516833,99291
1366516833,99220
1366516833,99232
1366516833,99239
1356774798,99214
1356774798,99215
1356774798,99213
1356774798,96372
1396733523,99214
1396729588,99282
1396729588,99285
1396729588,99291
1396729588,93010
1396729588,99284
1396729588,99283
1396807103,99233
1396807103,99212
1396807103,99203
1396807103,99222
1396807103,99213
1396807103,99204
1396807103,99214
1396807103,99232
1427070416,92014
1427070416,92012
1427070416,92134
1427070416,66821
1427070416,92004
1427070416,65855
1437208022,G0402
1437208022,99214
1437208022,G0439
1437208022,99213
1437298072,99214
1437298072,99213
1427401561,99335
1427401561,99336
1427401561,99213
1427401561,99214
1427401561,99495
1427481472,99238
1427481472,99232
1427481472,99223
1427481472,99239
1427481472,99221
1427481472,99217
1427481472,99233
1467643163,51703
1467643163,82565
1467643163,87186
1467643163,81001
1467643163,99203
1467643163,36415
1467643163,96372
1467643163,51798
1467643163,99214
1467643163,51702
1467643163,J9217
1467643163,99213
1467643163,51705
1487905055,99214
1487905055,82947
1487905055,99213
1487905055,83036
1487905055,99203
1497710040,G0439
1497710040,90653
1497710040,99213
1497710040,81002
1497710040,99215
1497710040,G0444
1497710040,99214
1497710040,J1100
1497710040,96372
1497710040,G0008
1497725287,93000
1497725287,36415
1497725287,99204
1497725287,99215
1497725287,99214
1497725287,99205
1720062391,99204
1720062391,99232
1720062391,99221
1720062391,99239
1720062391,99214
1720062391,99233
1720062391,99212
1720062391,99223
1720062391,99213
1720062391,99215
1720062391,99205
1720062391,99231
1720160773,99214
1720160773,99213
1720160773,G0439
1720160773,99215
1740661594,99213
1740661594,G0008
1740661594,81003
1740661594,93000
1740661594,99212
1740661594,99214
1740661594,99203
1740661594,90686
1740661594,99204
1740661594,G0439
1750678876,99217
1750678876,99238
1750678876,99233
1750678876,99232
1750678876,99222
1750678876,99220
1750678876,99223
1750678876,99239
1750504577,J1200
1750504577,J3489
1750504577,96413
1750504577,J1100
1750504577,96365
1750504577,99215
1750504577,99205
1750504577,36415
1750504577,96372
1750504577,85025
1750504577,96367
1750504577,J0897
1750504577,96417
1750504577,J7050
1750504577,J2469
1750504577,99214
1750504577,J7030
1760755565,81001
1760755565,71046
1760755565,99213
1760755565,85025
1760755565,87880
1760755565,36415
1760755565,80053
1760755565,99214
1760755565,80048
1760755565,96372
1760755565,99212
1760755565,87086
1770670424,99283
1770670424,99238
1770559841,99223
1770559841,99233
1770559841,99231
1770559841,99232
1770559841,99239
1770559841,99238
1780191247,G0439
1780191247,99215
1780191247,99213
1780191247,99214
1801865795,99213
1801865795,99203
1801865795,82947
1801865795,93000
1811189327,99214
1811189327,99204
1811189327,99213
1821020074,G0101
1821020074,Q0091
1821020074,99214
1821061409,J0897
1821061409,93000
1821061409,99232
1821061409,90732
1821061409,92250
1821061409,99214
1821061409,90682
1821061409,99213
1821061409,36415
1821061409,G0009
1821061409,G0008
1821061409,99222
1821061409,99215
1821061409,96372
1821061409,81002
1861401341,99221
1861401341,99222
1861401341,99223
1861401341,99292
1861401341,99291
1851772438,99213
1851772438,99212
1851772438,J3301
1851772438,73562
1851772438,27447
1851772438,20610
1851772438,27130
1851772438,27487
1851772438,73502
1841424991,G0101
1841424991,99213
1841424991,99214
1841424991,Q0091
1841424991,99203
1871528356,99239
1871528356,99214
1871528356,99232
1871528356,99223
1871528356,J3301
1871528356,99222
1871528356,99233
1871528356,99213
1871002782,93000
1871002782,99203
1871002782,99214
1871002782,99490
1871002782,99213
1871002782,G0439
1891743365,96146
1891743365,81002
1891743365,93005
1891743365,82270
1891743365,93880
1891743365,82962
1891743365,93971
1891743365,G0180
1891743365,76700
1891743365,93925
1891743365,94060
1891743365,G0179
1942430665,99232
1942668751,99212
1942668751,82947
1942668751,99213
1942668751,83036
1942668751,99214
1942668751,93000
1942668751,G0439
1942668751,81003
1962582262,99214
1962582262,99213
1962582262,G0439
1962440800,99214
1962440800,97597
1962440800,11042
1962440800,11045
1962440800,99212
1962440800,99203
1962440800,15271
1962440800,99213
1972776854,99214
1972776854,99204
1972776854,99213
1982651527,99285
1982651527,99284
1982651527,99283
1972816932,99336
1972816932,99232
1972816932,99305
1972816932,99309
1972816932,99308
1972816932,99214
1972816932,G0179
1972816932,G0180
1972696045,99214
1972696045,G0009
1972696045,81003
1972696045,90732
1972696045,G0402
1972696045,G0008
1972696045,99213
1972696045,90670
1972696045,G0439
1982742524,90732
1982742524,81003
1982742524,85610
1982742524,G0009
1982742524,99213
1982742524,G0439
1982742524,99211
1982742524,99214
1992706444,31500
1992706444,99291
1992706444,99223
1992706444,99233
1992706444,99232
1992760276,99215
1992760276,99214
1992024699,99214
1992024699,99213
1538302393,99232
1538507124,99213
1538507124,99214
1558371930,G0008
1558371930,99214
1558371930,G0439
1558371930,99204
1558371930,90674
1558371930,99215
1558371930,99213
1558662213,99217
1558662213,99226
1558662213,99239
1558662213,99223
1558662213,99220
1558662213,99233
1568740843,99308
1568740843,99309
1588644512,G0439
1588644512,93000
1588644512,84443
1588644512,99214
1588644512,90662
1588644512,80061
1588644512,81003
1588644512,99203
1588644512,87804
1588644512,85025
1588644512,96372
1588644512,80048
1588644512,G0008
1588644512,99213
1588678155,99214
1588678155,99205
1588678155,99223
1588678155,99213
1588678155,99215
1629059183,99215
1629059183,J0585
1629059183,99214
1629059183,99213
1629059183,99223
1629059183,99204
1629028212,G0439
1629028212,J0897
1629028212,90656
1629028212,96372
1629028212,99213
1629028212,99214
1629028212,G0008
1619938586,99214
1619938586,99213
1619938586,G0008
1619938586,99203
1619938586,90688
1619938586,G0439
1649621368,99213
1649621368,20610
1649341843,82962
1649341843,81003
1649341843,99212
1649341843,G0439
1649341843,93000
1649341843,99213
1649681248,96372
1649681248,36415
1659377406,94375
1659377406,94640
1659377406,99232
1659377406,99222
1659377406,94200
1659377406,99213
1659377406,94729
1659329977,83036
1659329977,99215
1659329977,95251
1659329977,99214
1669465050,99215
1669465050,99213
1669465050,99214
1669465050,93000
1669465050,36415
1669465050,G0439
1669465050,99211
1659598399,99223
1659598399,43239
1659598399,99232
1659598399,99215
1659598399,99222
1679028336,99203
1679028336,20610
1679028336,99213
1679028336,J3301
1679028336,99214
1689047318,99204
1689047318,99214
1689047318,99213
1679830780,99226
1679830780,99217
1679830780,99233
1679830780,99220
1679830780,99231
1679830780,99239
1679830780,99232
1679830780,99291
1679830780,99238
1679830780,99223
1699712034,99214
1699712034,99213
1699712034,36415
1699712034,G0008
1699712034,90653
1699712034,90670
1699712034,G0009
1699712034,G0439
1699712034,71046
1689974396,99233
1689974396,99232
1689974396,99239
1700177508,99283
1700177508,36556
1700177508,93010
1700177508,99285
1700177508,99284
1700177508,99291
1710919378,95806
1710919378,95810
1710919378,99204
1710919378,99203
1710919378,95811
1710919378,99214
1710395736,J0702
1710395736,20610
1710395736,99213
1710395736,73100
1710140298,99233
1710140298,99291
1710140298,99215
1710140298,99232
1790121796,99213
1790121796,99214
1790121796,G0439
1932189123,99223
1932189123,99232
1932189123,99217
1932189123,99233
1932189123,99231
1932189123,99239
1932189123,99238
1932189123,99225
1932241494,99205
1932241494,99213
1003073941,99152
1003073941,99203
1003073941,99232
1003073941,99213
1003073941,99231
1003073941,99214
1003073941,62323
1003073941,64494
1003073941,64493
1003073941,64483
1003159526,99213
1003159526,99203
1003159526,99214
1003944943,99204
1003944943,99202
1003944943,99213
1003944943,82272
1033183371,99214
1033183371,99213
1063467751,99490
1063467751,99213
1063467751,99212
1063467751,99214
1073576039,92012
1073576039,66984
1073576039,99204
1073576039,92133
1073576039,92136
1073576039,92014
1073576039,92083
1073576039,92250
1073576039,92134
1073576039,66821
1093775330,99238
1093775330,99232
1093775330,99231
1093775330,43246
1093775330,99213
1093775330,47562
1093775330,99222
1093775330,99221
1104801935,99305
1104801935,G0179
1104801935,G0180
1104801935,99309
1104801935,99308
1104801935,99497
1104801935,99310
1134274756,83036
1134274756,81002
1134274756,99213
1134274756,36415
1134274756,80305
1134274756,99214
1134274756,90653
1134274756,G0008
1134274756,G0438
1134600133,99232
1134600133,99233
1144210667,99205
1144210667,15734
1144210667,36561
1144210667,77001
1144210667,99223
1144210667,99233
1144210667,99215
1144210667,99232
1134179716,G0439
1134179716,99204
1134179716,G0179
1134179716,G0402
1134179716,99213
1134179716,93010
1134179716,99214
1134179716,99215
1134179716,G0180
1134179716,99212
1134179716,G0438
1164443529,90662
