~id,~label,Name:String,HCPCS:String,NPI:Int,Fraud:String,Female:Int,tot_suplrs_standard_deviation:Double,tot_suplrs_mean:Double,tot_suplrs_sum:Double,tot_suplr_benes_standard_deviation:Double,tot_suplr_benes_mean:Double,tot_suplr_benes_sum:Double,tot_suplr_clms_standard_deviation:Double,tot_suplr_clms_mean:Double,tot_suplr_clms_sum:Double,tot_suplr_srvcs_standard_deviation:Double,tot_suplr_srvcs_mean:Double,tot_suplr_srvcs_sum:Double,avg_suplr_sbmtd_chrg_standard_deviation:Double,avg_suplr_sbmtd_chrg_mean:Double,avg_suplr_sbmtd_chrg_sum:Double,avg_suplr_mdcr_pymt_amt_standard_deviation:Double,avg_suplr_mdcr_pymt_amt_mean:Double,avg_suplr_mdcr_pymt_amt_sum:Double,bene_unique_cnt_mean:Double,bene_unique_cnt_sum:Double,bene_unique_cnt_standard_deviation:Double,line_svc_cnt_mean:Double,line_svc_cnt_sum:Double,line_svc_cnt_standard_deviation:Double,bene_day_srvc_cnt_mean:Double,bene_day_srvc_cnt_sum:Double,bene_day_srvc_cnt_standard_deviation:Double,average_submitted_chrg_amt_mean:Double,average_submitted_chrg_amt_sum:Double,average_submitted_chrg_amt_standard_deviation:Double,average_medicare_payment_amt_mean:Double,average_medicare_payment_amt_sum:Double,average_medicare_payment_amt_standard_deviation:Double,total_claim_count_mean:Double,total_claim_count_sum:Double,total_claim_count_standard_deviation:Double,total_30_day_fill_count_mean:Double,total_30_day_fill_count_sum:Double,total_30_day_fill_count_standard_deviation:Double,total_day_supply_mean:Double,total_day_supply_sum:Double,total_day_supply_standard_deviation:Double,total_drug_cost_mean:Double,total_drug_cost_sum:Double,total_drug_cost_standard_deviation:Double,bene_count_mean:Double,bene_count_sum:Double,bene_count_standard_deviation:Double
v5012,Provider,,,1831511278,NO,0,0,0,0.301029996,0,0.698970004,1,0.301029996,1.113943352,1.431363764,0.301029996,1.113943352,1.431363764,1.913024761,1.899369017,2.200399013,1.682492854,1.648832273,1.949862269,1.991226076,3.562649672,1.740362689,2.664641976,4.233097688,2.719331287,2.664641976,4.233097688,2.719331287,2.159703633,3.727905357,1.854865514,1.797076454,3.365278178,1.473417825,1.698970004,4.447979312,1.799340549,1.700976016,4.448387824,1.804029628,2.99343623,5.741271388,3.040206628,3.39035056,6.137762368,3.65043513,0.954242509,3.724603515,0.84509804
v5013,Provider,,,1831513852,NO,1,0,0.301029996,0.602059991,0,1.176091259,1.477121255,0,1.278753601,1.579783597,0.954242509,1.380211242,1.69019608,1.254147703,1.46530848,1.766338475,0.658103698,0.645173034,0.94620303,1.591064607,2.298853076,1.505149978,1.672097858,2.376576957,1.612783857,1.672097858,2.376576957,1.612783857,2.243446925,2.942416929,1.859596123,1.647190229,2.346160234,1.387011745,1.556302501,3.69653112,1.633468456,1.667991184,3.804711751,1.751773467,3.127428778,5.264213166,3.230704314,2.900325498,5.037046065,3.243201203,1.230448921,3.374931554,1.204119983
v5014,Provider,,,1831518596,NO,1,0,0,0.301029996,0,0.698970004,1,0,1.079181246,1.380211242,0,1.079181246,1.380211242,1.946395015,2.051152522,2.352182518,1.28620408,1.622317661,1.923347656,1.544068044,2.781755375,1.491361694,1.643452676,2.876794976,1.707570176,1.643452676,2.876794976,1.707570176,2.25465397,3.485102891,2.11518583,1.796725536,3.027174457,1.621293088,1.397940009,3.413969972,1.255272505,1.721394371,3.734231596,1.709780824,3.186673867,5.199760661,3.192288613,2.736844762,4.749681987,2.84633978,0.903089987,2.946943271,0.84509804
v5015,Provider,,,1831535350,NO,0,0,0,0.477121255,0.77815125,1.51851394,1.826074803,0.77815125,1.51851394,1.826074803,0.77815125,1.51851394,1.826074803,2.997161326,3.190191581,3.491221576,2.618974424,2.796423615,3.097453611,1.51851394,2.942504106,1.397940009,1.959041392,3.376576957,2.11058971,1.799340549,3.220892249,1.812913357,2.708506035,4.123479383,2.658630365,1.936855854,3.351829202,1.880661246,1.672097858,2.818885415,1.707570176,1.693350012,2.839478047,1.711554941,3.046104787,4.19240017,3.074084689,2.934599078,4.080727113,3.032142101,1.301029996,2.456366033,1.301029996
v5016,Provider,,,1831550888,NO,1,0,0,0.903089987,0,0.698970004,1.477121255,0,1.041392685,1.838849091,0.84509804,1.204119983,1.982271233,1.923954568,2.061190762,2.839342012,1.366355701,1.38582981,2.16398106,1.477121255,2.257678575,1.204119983,1.544068044,2.324282455,1.301029996,1.544068044,2.324282455,1.301029996,1.938834857,2.716986107,1.699920233,1.684304475,2.462455726,1.431085386,1.361727836,3.303196057,1.204119983,1.500962545,3.43038147,1.399682813,2.962369336,4.89181612,2.884795364,3.166679067,5.096097992,3.581570368,0.698970004,2.704150517,0.301029996
v5017,Provider,,,1831570159,NO,0,0,0,0.301029996,0.602059991,0.903089987,1.204119983,0,1.041392685,1.342422681,0.77815125,1.176091259,1.491361694,2.095614128,2.326079716,2.627109711,1.983778045,2.09870664,2.399736635,1.770852012,3.052693942,1.72427587,1.949390007,3.232742063,1.963787827,1.919078092,3.20167018,1.954242509,2.092975164,3.371728765,1.828329505,1.738540527,3.017294128,1.473180889,1.414973348,2.626340367,1.301029996,1.430357288,2.63447727,1.298516044,2.810904281,4.015443588,2.692846919,3.045795164,4.249915147,3.167243585,1.041392685,2.247973266,0.903089987
v5018,Provider,,,1831595701,NO,0,0.301029996,0.477121255,1.568201724,0.477121255,0.77815125,1.913813852,1.361727836,1.462397998,2.549003262,3.596926814,3.519959181,4.599162287,0.58663771,0.915616123,1.994797369,0.517035236,0.667168844,1.74635009,1.977723605,3.644537058,1.982271233,2.056904851,3.722469386,2.103803721,2.056904851,3.722469386,2.103803721,2.345947346,4.008705178,2.250970759,1.693715627,3.356473459,1.376168793,1.838849091,3.764699064,2,1.998539559,3.922818845,2.191325138,3.441852176,5.366284708,3.674401813,3.697579195,5.621858482,4.057483923,1.278753601,3.224014811,1.342422681
v5019,Provider,,,1831629575,NO,1,0,0,0.301029996,0,0.698970004,1,0,1.079181246,1.380211242,0,1.079181246,1.380211242,3.490896641,3.350328472,3.651358467,2.77463115,2.632167835,2.93319783,1.230448921,2.45331834,0.84509804,1.301029996,2.509202522,0.903089987,1.301029996,2.509202522,0.903089987,2.658369184,3.862489167,2.542573876,1.908603875,3.112723857,1.6039415,1.176091259,2.303196057,0.477121255,1.193552686,2.307496038,0.566605631,2.471291711,3.586249639,2.214843848,2.041350165,3.155293517,1.764221801,0.903089987,2.033423755,0.602059991
v5020,Provider,,,1831639384,NO,1,0,0.301029996,1.113943352,0.84509804,1,1.77815125,0.77815125,1.204119983,2,1.568201724,1.531478917,2.315970345,1.712479792,1.737933926,2.516085176,0.996503938,1.0857147,1.86386595,1.491361694,2.494154594,1.380211242,1.832508913,2.835690571,1.908485019,1.832508913,2.835690571,1.908485019,2.528056609,3.528056609,2.089127964,1.886874118,2.886874118,1.482107605,1.897627091,4.339670024,2.100370545,1.901878196,4.341210889,2.104437942,3.093071306,5.532572217,3.277609214,3.377847225,5.817179919,3.788955321,0.954242509,3.400365273,1
v5021,Provider,,,1841200235,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.041392685,1.041392685,0,1.041392685,1.041392685,0,1.698970004,1.698970004,0,0.507487877,0.507487877,2.209515015,3.688152756,2.227886705,2.220108088,3.698100546,2.240549248,2.220108088,3.698100546,2.240549248,2.38754126,3.864662515,2.046502637,1.990836884,3.467958139,1.708828262,1.342422681,3.009025742,1.041392685,1.356025857,3.009238371,1.044558991,2.206825876,3.86254877,1.934498451,2.172019459,3.825231973,2.082311398,1.342422681,3.005609445,1
v5022,Provider,,,1841203379,NO,0,0,0.301029996,0.903089987,0.477121255,0.77815125,1.431363764,0,1.079181246,1.681241237,0.477121255,1.113943352,1.72427587,1.717300133,2.012679079,2.61473907,1.470085682,1.656403864,2.258463855,1.556302501,3.48315921,1.447158031,1.653212514,3.580126325,1.579783597,1.653212514,3.573103783,1.579783597,2.591449942,4.510528034,3.022676111,2.086682661,4.005760754,2.368787411,1.579783597,3.359645793,1.579783597,1.587935349,3.366086599,1.583139417,2.62324929,4.401572846,2.413299764,2.846362889,4.624514139,2.976774053,1.301029996,3.081347308,1.301029996
v5023,Provider,,,1841210325,NO,1,0,0.602059991,1.301029996,0,0.698970004,1.397940009,0.903089987,1.255272505,1.963787827,1.113943352,1.477121255,2.181843588,2.001551923,2.096425043,2.795395047,1.652090104,1.551198101,2.250168105,1.653212514,3.42357352,1.505149978,1.755874856,3.525433553,1.72427587,1.755874856,3.525433553,1.72427587,1.97119426,3.734622254,1.970214963,1.559247792,3.322675785,1.603289999,1.414973348,3.611085733,1.322219295,1.722924129,3.90761556,1.755826065,3.188928484,5.373750339,3.236789099,3.064328376,5.249019807,3.431098646,0.84509804,3.070037867,0.77815125
v5024,Provider,,,1841211133,NO,0,0,0,0.84509804,0,0.698970004,1.397940009,0,1.079181246,1.77815125,0.301029996,1.113943352,1.812913357,1.97215548,2.101090528,2.800060532,1.553144263,1.679274126,2.37824413,1.973127854,3.910891089,2.086359831,2.198657087,4.135323508,2.411619706,2.130333768,4.067703044,2.387389826,2.306687783,4.241186234,2.247926211,1.981128296,3.915626748,1.919228946,1.716003344,4.130301597,1.770852012,2.077235859,4.485475825,2.152836061,3.55291145,5.961262536,3.629715333,3.582021229,5.990261194,3.802958478,1.146128036,3.574841195,1.204119983
v5025,Provider,,,1841216850,NO,0,0,0.301029996,0.301029996,0,0.698970004,0.698970004,0,1.146128036,1.146128036,0,1.146128036,1.146128036,0,2.88540161,2.88540161,0,2.330409425,2.330409425,1.812913357,3.96722026,1.908485019,2.36361198,4.516826128,2.760422483,2.021189299,4.177507642,2.238046103,2.704344463,4.856632807,3.107517982,2.054804578,4.207092922,2.374172962,1.633468456,3.25358029,1.51851394,1.646857797,3.259641653,1.532205509,2.725911632,4.339252634,2.846955325,2.718083254,4.330867111,2.892115605,1.462397998,3.075546961,1.342422681
v5026,Provider,,,1841230562,NO,0,0,0,1.204119983,0,0.698970004,1.84509804,0,1.079181246,2.225309282,0.77815125,1.255272505,2.401400541,1.513477011,1.537714453,2.683842489,0.701872357,0.702010257,1.848138292,1.113943352,1.113943352,0,1.591064607,1.591064607,0,1.591064607,1.591064607,0,1.77907824,1.77907824,0,1.561083028,1.561083028,0,1.73239376,4.68590289,1.826074803,1.770116126,4.718039746,1.874142323,3.203032887,6.150968778,3.352375495,3.140140444,6.088064064,3.502033963,1.079181246,4.058767555,1.079181246
v5027,Provider,,,1841230711,NO,0,0,0,0.903089987,0.77815125,1.230448921,2.155336037,0.84509804,1.255272505,2.170261715,0.954242509,1.380211242,2.290034611,1.020334993,1.941312395,2.844402382,0.807407346,1.662027886,2.565117873,1.913813852,3.814247596,1.929418926,1.982271233,3.883434294,1.954242509,1.982271233,3.883434294,1.954242509,2.351060053,4.248687144,2.497151841,1.758887166,3.656514257,1.467480523,1.707570176,3.377852419,1.77815125,2.031961409,3.694719241,2.14784317,3.500922239,5.163706883,3.619615006,3.729233374,5.391991205,3.531003739,1.146128036,2.819543936,1.230448921
v5028,Provider,,,1841231453,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.079181246,1.079181246,0,1.079181246,1.079181246,0,1.77815125,1.77815125,0,1.056333035,1.056333035,2.133538908,3.768193962,2.10720997,2.146128036,3.782615932,2.123851641,2.1430148,3.777789187,2.120573931,2.757319576,4.390788032,2.562227455,1.999047795,3.632516251,1.794288919,1.342422681,2.80140371,0.954242509,1.354245679,2.80140371,0.987645985,2.176091259,3.624797579,1.959041392,2.12539993,3.572557961,2.056421075,1.342422681,2.793790385,0.954242509
v5029,Provider,,,1841236395,NO,0,0,0,1.079181246,0,0.698970004,1.653212514,0.301029996,1.176091259,2.139879086,2.853698212,2.702430536,3.657151502,1.786414132,1.790165646,2.744408155,1.035049347,1.29090651,2.245149019,1.806179974,3.839792184,1.812913357,2.872738827,4.906167973,3.617105231,2.346352974,4.380211242,2.45484486,2.346936004,4.380359759,2.835477567,1.917544862,3.950968617,2.520624495,1.361727836,3.120244796,1.230448921,1.515536677,3.255899367,1.51613124,2.925312091,4.665890421,3.004751156,3.956205674,5.696568364,4.448667685,0.954242509,2.712649702,0.77815125
v5030,Provider,,,1841239852,NO,0,0,0,1.230448921,0.301029996,0.77815125,2.021189299,1.230448921,1.505149978,2.716837723,2.888740961,2.596597096,3.801197834,2.096826068,1.99059791,3.194717893,1.794101601,1.62987947,2.833999452,1.963787827,3.3287872,1.86923172,2.161368002,3.524785449,2.146128036,2.161368002,3.524785449,2.146128036,2.504122426,3.865850262,2.037879797,1.9833792,3.345107036,1.53315911,1.431363764,3.403292145,1.322219295,1.601773549,3.560814941,1.69505501,3.013679697,4.972873671,3.176380692,4.15013719,6.109178582,4.582062854,1.041392685,3.023663918,1
v5031,Provider,,,1841244977,NO,0,0,0,1.278753601,0.698970004,1.041392685,2.195899652,0.477121255,1.113943352,2.290034611,0.477121255,1.176091259,2.322219295,1.83328684,2.035124729,3.181252765,1.43595414,1.69463438,2.840762415,1.799340549,4.010808598,1.763427994,2.285557309,4.495613708,2.611723308,1.929418926,4.143046043,1.929418926,2.863730814,5.073245829,3.162252986,2.213674384,4.423189399,2.501301035,1.579783597,3.324488233,1.544068044,1.591449127,3.331811816,1.548829285,2.748188027,4.488987611,2.815577748,2.97454753,4.71491022,3.044142946,1.380211242,3.122543524,1.342422681
v5032,Provider,,,1841245263,NO,0,1.041392685,1.278753601,2.23299611,1.204119983,1.342422681,2.311753861,1.556302501,1.698970004,2.655138435,2.212187604,2.190331698,3.144885418,2.252734436,1.956019885,2.910262395,1.981150707,1.608383263,2.562625773,2.222716471,4.18763351,2.294466226,2.697229343,4.661168809,3.02201574,2.697229343,4.661168809,3.02201574,2.252434791,4.216222618,2.037263138,1.834193593,3.79798142,1.6448247,1.755874856,4.223703564,1.86332286,1.98367778,4.444575623,2.133847522,3.454539985,5.915523826,3.608097946,4.219309292,6.680207135,4.576509197,1.176091259,3.663606708,1.278753601
v5033,Provider,,,1841245370,NO,0,0,0.301029996,1.892094603,0.602059991,0.77815125,2.255272505,1.079181246,1.301029996,2.7355989,3.126780577,2.612783857,4.04453976,1.916605829,1.928317863,3.359681627,1.259919665,1.245848009,2.677211773,1.69019608,3.59117595,1.591064607,1.812913357,3.714748761,1.785329835,1.812913357,3.712818,1.785329835,1.948155873,3.845782965,1.771371895,1.666396274,3.564023365,1.592190159,1.633468456,4.478653057,1.662757832,1.960064721,4.802049526,2.059537087,3.420120848,6.262251458,3.541454429,3.45624483,6.298229635,3.855535914,1.146128036,4.002166062,1.146128036
v5034,Provider,,,1841248127,YES,0,0.301029996,0.477121255,2.389166084,1.079181246,1.041392685,2.911690159,1.740362689,1.69019608,3.530967682,3.616160313,3.157758886,4.996629861,2.275891311,2.002901873,3.841750964,1.72467677,1.450306763,3.289155854,1.826074803,3.719662683,1.707570176,2.243038049,4.137417415,2.376576957,2.243038049,4.137417415,2.376576957,2.399703158,4.29179776,2.524469863,1.885350372,3.777444975,1.667412741,1.851258349,4.759426083,1.959041392,1.865637773,4.769812141,1.973963935,3.317645543,6.222017657,3.445604203,3.526431759,6.430606127,3.866256524,1.079181246,3.993524403,1.113943352
v5035,Provider,,,1841256351,NO,0,0,0,0.77815125,0,0.698970004,1.397940009,0,1.079181246,1.77815125,2.929418926,2.694605199,3.394101302,2.53735412,2.410911877,3.109881881,1.998223432,1.849316107,2.548286112,2.093421685,4.003632837,2.008600172,2.225309282,4.134049543,2.206825876,2.178976947,4.090011024,2.170261715,2.579878944,4.488363963,2.542812592,2.037908184,3.946393203,1.848920819,1.72427587,4.434568904,1.880813592,1.801433363,4.508151145,1.98466645,3.270911639,5.97764131,3.460296327,4.192931021,6.899648803,4.61448529,1,3.716420734,1.176091259
v5036,Provider,,,1841261963,NO,0,0,0.602059991,1.204119983,0.77815125,1.380211242,1.991226076,0.77815125,1.380211242,1.991226076,1.698970004,1.954242509,2.556302501,1.48675987,1.778337517,2.380397509,1.252654386,1.575870006,2.177929998,1.716003344,3.674952948,1.643452676,1.897627091,3.855579723,1.908485019,1.897627091,3.855397997,1.908485019,1.988646362,3.942888871,1.605672201,1.708486278,3.662728788,1.462579852,2.004321374,3.669688708,2.100370545,2.012837225,3.675595056,2.109084195,3.413969972,5.076778755,3.549861188,3.516171513,5.178929345,3.608074485,1.579783597,3.2509077,1.672097858
v5037,Provider,,,1841265717,NO,0,0,0,0,0,0.698970004,0.698970004,0,1.079181246,1.079181246,0,1.079181246,1.079181246,0,2.875061263,2.875061263,0,2.586089156,2.586089156,1.986771734,4.338954252,2.336459734,2.181843588,4.5340642,2.604226053,2.139879086,4.492299317,2.568201724,2.493081727,4.843329745,2.674963192,1.872595312,4.22284333,1.98071666,1.84509804,4.197859232,1.934498451,1.968084273,4.320266791,2.045268235,3.442322956,5.794602356,3.521268876,3.546463688,5.898646206,3.948366166,1.176091259,3.546789352,1.230448921
v5038,Provider,,,1841267622,NO,1,0,0,0.698970004,0,0.698970004,1.176091259,0,1.079181246,1.556302501,0,1.079181246,1.556302501,2.430371568,2.323128293,2.800249548,1.354174334,1.284029468,1.761150723,1.431363764,3.077367905,1.447158031,1.602059991,3.242292905,1.633468456,1.602059991,3.242044239,1.633468456,1.798778902,3.432247358,1.762903264,1.560337053,3.193805509,1.655046708,1.301029996,3.491361694,1.079181246,1.573134731,3.74922599,1.465444756,3.030599722,5.207025444,2.960946196,2.623765656,4.799856915,2.861967938,0.77815125,2.994756945,0.602059991
v5039,Provider,,,1841269925,NO,0,0.77815125,0.602059991,2.64246452,0.84509804,0.903089987,2.854306042,1.204119983,1.361727836,3.323458367,3.052693942,2.680335513,4.625034496,2.657372204,2.108221581,4.052704253,1.433977558,1.228856572,3.173339244,1.643452676,3.891648944,1.77815125,2.033423755,4.27448114,2.383815366,2,4.242044239,2.376576957,2.239766353,4.480315601,2.324708643,1.748025792,3.98857504,1.820625713,1.612783857,4.602309639,1.643452676,1.866965977,4.847877915,1.970492437,3.33243846,6.313468583,3.449015316,3.782884502,6.763796439,4.510078906,1.041392685,4.05095946,1.079181246
v5040,Provider,,,1841270360,NO,1,0.301029996,0.477121255,0.77815125,0,0.698970004,1,0.698970004,1.230448921,1.531478917,1.230448921,1.51851394,1.826074803,0,1.704599021,2.005629017,0.193262482,0.966874052,1.267904048,1.579783597,3.218010043,1.414973348,1.681241237,3.31868927,1.591064607,1.681241237,3.31868927,1.591064607,2.01875854,3.652226996,2.033631576,1.427048827,3.060517283,1.33577141,1.568201724,4.039176084,1.62324929,1.730372972,4.198720302,1.84259949,3.180125875,5.648473206,3.316180099,3.104044274,5.572391604,3.353001547,0.954242509,3.450095076,0.903089987
v5041,Provider,,,1841272085,NO,0,0,0.301029996,2.037426498,0,0.698970004,2.389166084,0.903089987,1.255272505,2.948901761,3.406199424,3.149219113,4.839559745,0.726850844,0.811923395,2.502119475,0.462762154,0.53611945,2.22631553,1.924279286,4.124504225,2.086359831,2.484299839,4.683668302,2.912753304,2.127104798,4.328032845,2.374748346,2.425280376,4.623937463,2.468283062,1.980756469,4.179413556,2.003075927,1.755874856,3.905580028,1.681241237,1.989897762,4.132912562,1.957337031,3.401055726,5.54412636,3.456062224,3.876881646,6.019896447,4.210993473,1.431363764,3.581380689,1.342422681
v5042,Provider,,,1841277225,NO,0,0.602059991,0.602059991,2.51054501,0.602059991,0.84509804,2.752048448,1.204119983,1.361727836,3.237543738,2.989894564,2.51054501,4.379812956,2.558991545,2.07370798,3.9429397,1.991839747,1.419346451,3.288578171,1.963787827,4.237744754,2.037426498,2.416640507,4.68735057,2.718501689,2.416640507,4.686260791,2.718501689,2.069073096,4.33858604,1.937063637,1.825001215,4.09451416,1.700008258,1.806179974,5.028892382,1.897627091,1.861714091,5.08234511,1.979855207,3.261024834,6.481712581,3.432488256,3.568815921,6.78944694,3.813870352,1.204119983,4.430333103,1.255272505
v5043,Provider,,,1841278595,NO,0,1.041392685,1.301029996,3.083144143,1.954242509,2.017033339,3.789580712,2.255272505,2.330413773,4.103187749,2.557507202,2.492760389,4.264227348,2.267377795,2.243622912,4.014474923,1.86927023,1.812902757,3.583754769,2.037426498,3.215373153,1.929418926,2.096910013,3.275080898,2.033423755,2.096910013,3.275080898,2.033423755,2.41741633,3.593507589,1.825367865,1.902307546,3.078398805,1.351048789,1.431363764,2.525044807,1.176091259,1.60781232,2.686993566,1.29021814,3.077004327,4.156276496,2.758154622,2.65683897,3.736020216,2.437166859,0.84509804,1.929418926,0.477121255
v5044,Provider,,,1841278645,NO,1,0.301029996,0.477121255,2.421603927,0.698970004,0.84509804,2.797267541,1.462397998,1.544068044,3.466719372,3.006037955,2.29666519,4.216377058,2.084775453,2.084627353,4.003705446,1.49531099,1.469299836,3.388377928,1.755874856,3.766338475,1.633468456,2.173186268,4.182528775,2.434568904,2.170261715,4.181443396,2.434568904,2.142086951,4.150687122,2.021582428,1.890746218,3.89934639,1.752518322,1.748188027,4.786240187,1.886490725,1.778960727,4.815988606,1.922598065,3.224533063,6.261572833,3.390935107,3.398838412,6.435866292,3.739757334,1,4.05200098,1.041392685
v5045,Provider,,,1841282159,NO,1,0,0.602059991,1.113943352,0,0.698970004,1.176091259,0.903089987,1.322219295,1.806179974,1,1.397940009,1.880813592,2.380424655,2.560039179,3.037160434,1.709384274,1.912828969,2.389950223,1.62324929,3.673481697,1.72427587,2.519827994,4.565517251,2.878521796,1.763427994,3.809963522,1.954242509,2.120249018,4.165571997,2.848401486,1.72509617,3.770419149,2.189263678,1.301029996,2.597695186,1,1.321129471,2.599883072,1.010933017,2.556302501,3.83518307,2.408239965,4.484031408,5.762785009,4.728025902,1.079181246,2.378397901,0.903089987
v5046,Provider,,,1841295862,NO,0,0.477121255,0.602059991,2.612783857,1,0.954242509,2.961421094,1.62324929,1.556302501,3.559547556,3.299289334,2.875061263,4.875321762,2.276254331,2.052525972,4.052525972,1.619905159,1.440955896,3.440955896,1.531478917,3.710709566,1.51851394,1.740362689,3.911157609,1.77815125,1.73239376,3.910250772,1.77815125,2.256444314,4.426706029,2.103102515,1.637953702,3.808215417,1.567463562,1.69019608,4.748583365,1.755874856,1.838054491,4.890748433,1.967592575,3.285782274,6.338479602,3.440909082,3.465675649,6.518369591,3.741434853,1.041392685,4.096249383,1.041392685
